Unnamed: 0,user_name,user_nfollower,user_total_likes,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality,vid_desc_clean,vid_hashtags_normalized,hashtag_count,vid_duration_sec,vid_existtime_hrs,post_hour,post_day
1335,ngockhanh_review,49800.0,395400.0,7351647837618244865,Mấy bà tham khảo liền nha,2024-03-29 19:08:17+07:00,2025-06-25 03:06:20+07:00,00:43,52700.0,969.0,10,171.0,213.0,"ulvskin23, simplevietnam, ulv23",https://www.tiktok.com/@ngockhanh_review/video/7351647837618244865,7.351647883903045e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Mấy tham_khảo liền nha,"['ulvskin23', 'simplevietnam', 'ulv23']",3,43.0,10855.9675,19,Friday
1336,ngockhanh_review,49800.0,395400.0,7351647837618244865,Mấy bà tham khảo liền nha,2024-03-29 19:08:17+07:00,2025-06-25 20:55:30+07:00,00:43,52700.0,969.0,10,171.0,213.0,"ulvskin23, simplevietnam, ulv23",https://www.tiktok.com/@ngockhanh_review/video/7351647837618244865,7.351647883903045e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Mấy tham_khảo liền nha,"['ulvskin23', 'simplevietnam', 'ulv23']",3,43.0,10873.786944444444,19,Friday
1337,ngockhanh_review,49800.0,395400.0,7351647837618244865,Mấy bà tham khảo liền nha,2024-03-29 19:08:17+07:00,2025-06-27 02:31:31+07:00,00:43,52700.0,969.0,10,171.0,213.0,"ulvskin23, simplevietnam, ulv23",https://www.tiktok.com/@ngockhanh_review/video/7351647837618244865,7.351647883903045e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Mấy tham_khảo liền nha,"['ulvskin23', 'simplevietnam', 'ulv23']",3,43.0,10903.387222222222,19,Friday
1338,ngocruby89hn,424800.0,4300000.0,7507629059480898824,Thơm lâu đến tận 24h thì bạn có muốn thử 🥰👌,2025-05-24 03:15:06+07:00,2025-06-25 03:37:35+07:00,00:00,120600.0,1119.0,82,17.0,283.0,"mcare, nuochoathomlau",https://www.tiktok.com/@ngocruby89hn/video/7507629059480898824,7.273993036474993e+18,Beautiful Days,293200.0,Unknown,False,Thơm tận 24h thử,"['mcare', 'nuochoathomlau']",2,0.0,768.3747222222222,3,Saturday
1339,ngocruby89hn,424800.0,4300000.0,7507629059480898824,Thơm lâu đến tận 24h thì bạn có muốn thử 🥰👌,2025-05-24 03:15:06+07:00,2025-06-25 21:31:17+07:00,00:00,120600.0,1119.0,82,17.0,283.0,"mcare, nuochoathomlau",https://www.tiktok.com/@ngocruby89hn/video/7507629059480898824,7.273993036474993e+18,Beautiful Days,293400.0,Unknown,False,Thơm tận 24h thử,"['mcare', 'nuochoathomlau']",2,0.0,786.2697222222222,3,Saturday
1340,ngocruby89hn,424800.0,4300000.0,7507629059480898824,Thơm lâu đến tận 24h thì bạn có muốn thử 🥰👌,2025-05-24 03:15:06+07:00,2025-06-27 03:34:44+07:00,00:00,120600.0,1119.0,82,17.0,283.0,"mcare, nuochoathomlau",https://www.tiktok.com/@ngocruby89hn/video/7507629059480898824,7.273993036474993e+18,Beautiful Days,293800.0,Unknown,False,Thơm tận 24h thử,"['mcare', 'nuochoathomlau']",2,0.0,816.3272222222222,3,Saturday
1341,nguyenbinhh.220,5512.0,14700.0,7254818060152900870,"Viên uống mùi hoa hồng thơm tự nhiên, khuyên ce nên dùng nhé, rất rất recommend ạ 😘🌹🌹🌹",2023-07-12 20:39:18+07:00,2025-06-25 04:24:06+07:00,00:00,866.0,16.0,1,0.0,2.0,"dhcvietnam, vienhoahongdhc, vienhoahong, goclamdep, skincare",https://www.tiktok.com/@nguyenbinhh.220/video/7254818060152900870,6.962069614167591e+18,Every Second,527300.0,Mina Okabe,False,"Viên uống mùi hoa_hồng thơm tự_nhiên , khuyên ce , recommend","['dhcvietnam', 'vienhoahongdhc', 'vienhoahong', 'goclamdep', 'skincare']",5,0.0,17119.746666666666,20,Wednesday
1342,nguyenbinhh.220,5512.0,14700.0,7254818060152900870,"Viên uống mùi hoa hồng thơm tự nhiên, khuyên ce nên dùng nhé, rất rất recommend ạ 😘🌹🌹🌹",2023-07-12 20:39:18+07:00,2025-06-26 01:40:13+07:00,00:00,866.0,16.0,1,0.0,2.0,"dhcvietnam, vienhoahongdhc, vienhoahong, goclamdep, skincare",https://www.tiktok.com/@nguyenbinhh.220/video/7254818060152900870,6.962069614167591e+18,Every Second,527400.0,Mina Okabe,False,"Viên uống mùi hoa_hồng thơm tự_nhiên , khuyên ce , recommend","['dhcvietnam', 'vienhoahongdhc', 'vienhoahong', 'goclamdep', 'skincare']",5,0.0,17141.015277777777,20,Wednesday
1343,nguyenbinhh.220,5512.0,14700.0,7254818060152900870,"Viên uống mùi hoa hồng thơm tự nhiên, khuyên ce nên dùng nhé, rất rất recommend ạ 😘🌹🌹🌹",2023-07-12 20:39:18+07:00,2025-06-27 02:21:39+07:00,00:00,867.0,16.0,1,0.0,2.0,"dhcvietnam, vienhoahongdhc, vienhoahong, goclamdep, skincare",https://www.tiktok.com/@nguyenbinhh.220/video/7254818060152900870,6.962069614167591e+18,Every Second,527400.0,Mina Okabe,False,"Viên uống mùi hoa_hồng thơm tự_nhiên , khuyên ce , recommend","['dhcvietnam', 'vienhoahongdhc', 'vienhoahong', 'goclamdep', 'skincare']",5,0.0,17165.705833333333,20,Wednesday
1344,nguyenbinhh.220,5512.0,14700.0,7256083488581963013,Da khó ở đừng bỏ qua video này nha,2023-07-16 06:29:49+07:00,2025-06-25 04:23:52+07:00,00:00,688.0,17.0,0,3.0,2.0,"skincare, trending, routine, Prettyskin, taytrangB5, taytrangb5prettyskin",https://www.tiktok.com/@nguyenbinhh.220/video/7256083488581963013,7.145715705592973e+18,Unknown,,Unknown,False,Da khó_ở đừng bỏ_qua video nha,"['skincare', 'trending', 'routine', 'prettyskin', 'taytrangb5', 'taytrangb5prettyskin']",6,0.0,17037.900833333333,6,Sunday
1345,nguyenbinhh.220,5512.0,14700.0,7256083488581963013,Da khó ở đừng bỏ qua video này nha,2023-07-16 06:29:49+07:00,2025-06-26 01:39:58+07:00,00:00,688.0,17.0,0,3.0,2.0,"skincare, trending, routine, Prettyskin, taytrangB5, taytrangb5prettyskin",https://www.tiktok.com/@nguyenbinhh.220/video/7256083488581963013,7.145715705592973e+18,Unknown,,Unknown,False,Da khó_ở đừng bỏ_qua video nha,"['skincare', 'trending', 'routine', 'prettyskin', 'taytrangb5', 'taytrangb5prettyskin']",6,0.0,17059.169166666667,6,Sunday
1346,nguyenbinhh.220,5512.0,14700.0,7256083488581963013,Da khó ở đừng bỏ qua video này nha,2023-07-16 06:29:49+07:00,2025-06-27 02:21:23+07:00,00:00,688.0,17.0,0,3.0,2.0,"skincare, trending, routine, Prettyskin, taytrangB5, taytrangb5prettyskin",https://www.tiktok.com/@nguyenbinhh.220/video/7256083488581963013,7.145715705592973e+18,Unknown,,Unknown,False,Da khó_ở đừng bỏ_qua video nha,"['skincare', 'trending', 'routine', 'prettyskin', 'taytrangb5', 'taytrangb5prettyskin']",6,0.0,17083.859444444446,6,Sunday
