user_name,user_avg_view_growth,user_avg_like_growth,user_avg_comment_growth,user_avg_share_growth,user_avg_engagement_growth,user_avg_engagement_rate_change
mesudauiu,1.3765022397220197,0.0021791239921551595,0.0,0.0,0.0021791239921551595,-2.382824835000438e-06
metombongtep,0.013607634355487003,0.0,0.0,0.0,0.0,-4.7027680712363695e-08
mieriviu247,1.0279075729367815,0.016585374802763123,0.0013823186090802975,0.0,0.019350330561767375,-0.0012980327342651992
mitao1992,37.84237851591082,1.8287783294434754,0.0010722966210742033,0.3829532356576989,2.3275396001771886,0.00012322363876099171
mnhi_0,0.12194469477069428,0.0,0.0,0.0,0.0,-5.793310379893949e-05
mocthanh07,0.7801308142571888,-1.1957528411536351,0.0,0.0,-1.1990541396643828,-0.00015747253389789863
mr.cunghe,19.30344337558962,0.5576998793371396,0.028702886121781335,0.20318824253621637,1.0982221927475417,-0.00016392241895090302
muagi.reviewdo,11.030605906290887,0.3360280258991032,1.4558838087007364e-08,0.009344145156357267,0.36511265432532475,-0.0001609027289245593
muasamre,0.002613898826141527,0.0,0.0,0.0,0.0,-4.1273053934882746e-08
mukbangwithna,0.32532031642452747,0.001381448679181567,0.0,0.0,0.00014946641972610268,-0.0001219657266011916
mya_house,-132.02104845020403,0.051765404684886294,0.0,0.013868363382266463,0.06883336424668332,0.0001883161300105387
namoinam,35.01133782966711,0.10103517534125202,0.0,0.02638860138644784,0.14544387299031566,-0.0007286897804594669
nanh.mai,0.43778505866585793,0.001395392105181553,0.0,0.003926415087069523,0.0065879327074938225,-0.00035608779518527423
naxinh2022,59.47718438664564,1.6368019625592993,0.0,0.0,1.6379743260440847,3.503058165110585e-05
ngane232,0.0,0.0,0.0,0.0,0.0,0.0
nganguyen9696,0.12038172528598771,0.0012862241817291845,0.0,0.0,0.0012862241817291845,7.592533998937822e-07
ngminhhoang131102,0.08139584735870595,-8.618136443371387e-05,0.0,0.0,-8.618136443371387e-05,-5.5736683017258355e-05
ngocanhh2666,120.19828492119379,1.8427558052151103,0.0,0.0012099213551119176,1.8439657265702223,-0.00011337076676232068
ngockhanh_review,0.01055010669189729,0.0,0.0,0.0,0.0,-0.0009172741220705438
ngocruby89hn,186.18373781361115,1.4902346085716391,0.1743235289901195,0.02479865302021495,1.732673511574675,-0.00025754230230869753
nguyenbinhh.220,0.11872271536776154,0.0,0.0,0.0,0.0,-1.198872539949665e-06
