Unnamed: 0,user_name,user_nfollower,user_total_likes,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality,topic
4949,vbtun05ne,64.1K,1.9M,7512344450648018183,Mụn đầu đen thì dùng mặt lạ đất sét ngoài mặt lạ đất sét còn gì trị mụn ẩn không ?? Cmt xuống dưới để mình test nhé . Ai bị mụn đầu đen mụn ẩn da tiết nhiều dầu dùng e này hợp lí,2025-06-05 13:13:13+07:00,2025-06-30 16:09:26+07:00,00:00,8890,192,16,3,27,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing, focalskin, focalskincare, focalskincolorclaymask, oilcontrolclaymask, focalskinnewlaunch",https://www.tiktok.com/@vbtun05ne/video/7512344450648018183,7.512344478162619e+18,nhạc nền - Tuấn đang tập chewing 🤡,1 videos,Tuấn đang tập chewing 🤡,True,['Beauty']
4950,vbtun05ne,62.5K,1.8M,7512813733190683912,Máº·t lá»ch máº·t ná»ng máº·t m.á» sáº½ biáº¿n máº¥t vÃ  ÄÆ°á»£c cáº£i thiá»n khi táº­p bÃ³ng táº­p cÆ¡ hÃ m náº¿u khÃ´ng thá» Äáº¹p báº±ng pháº«u thuáº­t thÃ¬ chÃºng ta Äáº¹p lÃªn báº±ng sá»± kiÃªn trÃ¬ vÃ  lá» lá»±c táº­p nÃ o anh em,2025-06-06 19:34:17+07:00,2025-06-26 17:11:15+07:00,00:00,8164,78,21,1,15,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7512813733190683912,7.512813784558226e+18,nháº¡c ná»n - Tuáº¥n Äang táº­p chewing ð¤¡,1 videos,Tuáº¥n Äang táº­p chewing ð¤¡,True,['Beauty']
4951,vbtun05ne,63.3K,1.9M,7512813733190683912,Mặt lệch mặt nọng mặt m.ớ sẽ biến mất và được cải thiện khi tập bóng tập cơ hàm nếu không thể đẹp bằng phẫu thuật thì chúng ta đẹp lên bằng sự kiên trì và lỗ lực tập nào anh em,2025-06-06 19:34:17+07:00,2025-06-28 11:02:26+07:00,00:00,8496,78,21,1,15,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7512813733190683912,7.512813784558226e+18,,1 videos,Tuấn đang tập chewing 🤡,True,['Beauty']
4952,vbtun05ne,64.1K,1.9M,7512813733190683912,Mặt lệch mặt nọng mặt m.ớ sẽ biến mất và được cải thiện khi tập bóng tập cơ hàm nếu không thể đẹp bằng phẫu thuật thì chúng ta đẹp lên bằng sự kiên trì và lỗ lực tập nào anh em,2025-06-06 19:34:17+07:00,2025-06-30 16:09:02+07:00,00:00,9235,84,21,1,15,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7512813733190683912,7.512813784558226e+18,nhạc nền - Tuấn đang tập chewing 🤡,1 videos,Tuấn đang tập chewing 🤡,True,['Beauty']
4953,vbtun05ne,62.5K,1.8M,7513178579409063175,Báº¯t Äáº§u mÃ¹a hÃ¨ 2025 nÃ o cÃ¡c báº¡n hÃ£y tá»± tin lÃ m chÃ­nh mÃ¬nh thay Äá»i Äá» báº£n thÃ¢n trÆ°á»ng thÃ nh hÆ¡n Äáº¹p hÆ¡n trong máº¯t ngÆ°á»i khÃ¡c nÃ o Báº¯t Äáº§u thÃ´i,2025-06-07 19:10:04+07:00,2025-06-26 17:10:53+07:00,00:36,8509,256,20,5,19,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7513178579409063175,7.513178606483295e+18,nháº¡c ná»n - Tuáº¥n Äang táº­p chewing ð¤¡,1 videos,Tuáº¥n Äang táº­p chewing ð¤¡,True,['Beauty']
4954,vbtun05ne,63.3K,1.9M,7513178579409063175,Bắt đầu mùa hè 2025 nào các bạn hãy tự tin làm chính mình thay đổi để bản thân trưởng thành hơn đẹp hơn trong mắt người khác nào Bắt Đầu thôi,2025-06-07 19:10:04+07:00,2025-06-28 11:01:59+07:00,00:36,8693,259,20,5,20,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7513178579409063175,7.513178606483295e+18,nhạc nền - Tuấn đang tập chewing 🤡,1 videos,Tuấn đang tập chewing 🤡,True,['Beauty']
4955,vbtun05ne,64.1K,1.9M,7513178579409063175,Bắt đầu mùa hè 2025 nào các bạn hãy tự tin làm chính mình thay đổi để bản thân trưởng thành hơn đẹp hơn trong mắt người khác nào Bắt Đầu thôi,2025-06-07 19:10:04+07:00,2025-06-30 16:08:39+07:00,00:36,8961,267,20,5,22,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7513178579409063175,7.513178606483295e+18,nhạc nền - Tuấn đang tập chewing 🤡,1 videos,Tuấn đang tập chewing 🤡,True,['Beauty']
4956,vbtun05ne,62.5K,1.8M,7513228467253562632,Da tráº¯ng táº¡i nhÃ  chá» vá»i 15 phÃºt má»i ngÃ y kiÃªn trÃ¬ trong 2 thÃ¡ng báº¡n sáº½ tháº¥y hiá»u quáº£ báº¥t ngá» thÃ nh quáº£ nÃ y tÃ´i chia sáº½ cho cÃ¡c báº¡n,2025-06-07 22:23:39+07:00,2025-06-26 17:10:35+07:00,00:35,302.4K,8824,191,676,2673,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7513228467253562632,7.513228493950619e+18,nháº¡c ná»n - Tuáº¥n Äang táº­p chewing ð¤¡,1 videos,Tuáº¥n Äang táº­p chewing ð¤¡,True,['Beauty']
4957,vbtun05ne,63.3K,1.9M,7513228467253562632,Da trắng tại nhà chỉ với 15 phút mỗi ngày kiên trì trong 2 tháng bạn sẽ thấy hiệu quả bất ngờ thành quả này tôi chia sẽ cho các bạn,2025-06-07 22:23:39+07:00,2025-06-28 11:01:36+07:00,00:35,307.1K,8940,192,684,2690,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7513228467253562632,7.513228493950619e+18,nhạc nền - Tuấn đang tập chewing 🤡,1 videos,Tuấn đang tập chewing 🤡,True,['Beauty']
4958,vbtun05ne,64.1K,1.9M,7513228467253562632,Da trắng tại nhà chỉ với 15 phút mỗi ngày kiên trì trong 2 tháng bạn sẽ thấy hiệu quả bất ngờ thành quả này tôi chia sẽ cho các bạn,2025-06-07 22:23:39+07:00,2025-06-30 16:08:18+07:00,00:35,311.9K,9042,192,690,2708,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7513228467253562632,7.513228493950619e+18,nhạc nền - Tuấn đang tập chewing 🤡,1 videos,Tuấn đang tập chewing 🤡,True,['Beauty']
4959,vbtun05ne,62.5K,1.8M,7513426158185106696,DÃ¡ng máº¯t kiá»u máº¯t quyáº¿t Äá»nh Äáº¿n 90% nhan nháº¯c vÃ  tÃ­nh cÃ¡ch    máº¯t Äáº¹p ai cÅ©ng mÃª,2025-06-08 11:10:48+07:00,2025-06-26 17:10:14+07:00,00:09,487.7K,9239,72,135,1277,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7513426158185106696,7.496515685939777e+18,archangel - Ultra Slowed,92.8K videos,DJ Anemia|ððððð,False,['Beauty']
4960,vbtun05ne,63.3K,1.9M,7513426158185106696,Dáng mắt kiểu mắt quyết định đến 90% nhan nhắc và tính cách    mắt đẹp ai cũng mê,2025-06-08 11:10:48+07:00,2025-06-28 11:01:11+07:00,00:09,492.9K,9308,73,136,1282,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7513426158185106696,7.496515685939777e+18,archangel - Ultra Slowed,95.3K videos,DJ Anemia|𝖈𝖗𝖎𝖊𝖗,False,['Beauty']
4961,vbtun05ne,64.1K,1.9M,7513426158185106696,Dáng mắt kiểu mắt quyết định đến 90% nhan nhắc và tính cách    mắt đẹp ai cũng mê,2025-06-08 11:10:48+07:00,2025-06-30 16:07:59+07:00,00:09,503.2K,9514,73,141,1292,"xuhuong, xh, vbtun05ne, chewing, chewinggum, mewing",https://www.tiktok.com/@vbtun05ne/video/7513426158185106696,7.496515685939777e+18,archangel - Ultra Slowed,97.9K videos,DJ Anemia|𝖈𝖗𝖎𝖊𝖗,False,['Beauty']
4962,vietthienthu,1.1M,34.4M,7471251405571919122,lazy day ð®ð¨,2025-02-14 19:31:13+07:00,2025-06-26 08:49:24+07:00,01:01,1.6M,113.8K,168,984,2854,"BioreUVAquaRich, ChongNangNangTong",https://www.tiktok.com/@vietthienthu/video/7471251405571919122,7.286769743775123e+18,Best Time,24K videos,brentfaiyaz,False,['Beauty']
4963,vietthienthu,1.1M,34.4M,7471251405571919122,lazy day 😮💨,2025-02-14 19:31:13+07:00,2025-06-27 19:49:38+07:00,01:01,1.6M,113.8K,168,984,2853,"BioreUVAquaRich, ChongNangNangTong",https://www.tiktok.com/@vietthienthu/video/7471251405571919122,7.286769743775123e+18,Best Time,24K videos,brentfaiyaz,False,['Beauty']
4964,vietthienthu,1.1M,34.4M,7471251405571919122,lazy day 😮💨,2025-02-14 19:31:13+07:00,2025-06-28 22:17:40+07:00,01:01,1.6M,113.8K,168,985,2853,"BioreUVAquaRich, ChongNangNangTong",https://www.tiktok.com/@vietthienthu/video/7471251405571919122,7.286769743775123e+18,Best Time,24K videos,brentfaiyaz,False,['Beauty']
4965,vietthienthu,1.1M,34.4M,7471607987413601544,chuyá»n hum qua.,2025-02-15 18:34:56+07:00,2025-06-26 08:49:06+07:00,00:34,1.5M,84.5K,135,511,1001,,https://www.tiktok.com/@vietthienthu/video/7471607987413601544,7.216013116100839e+18,Valentina,3997 videos,DanielCaesar,False,['Beauty']
4966,vietthienthu,1.1M,34.4M,7471607987413601544,chuyện hum qua.,2025-02-15 18:34:56+07:00,2025-06-27 19:49:25+07:00,00:34,1.5M,84.5K,135,511,1001,,https://www.tiktok.com/@vietthienthu/video/7471607987413601544,7.216013116100839e+18,Valentina,3996 videos,DanielCaesar,False,['Beauty']
4967,vietthienthu,1.1M,34.4M,7471607987413601544,chuyện hum qua.,2025-02-15 18:34:56+07:00,2025-06-28 22:17:19+07:00,00:34,1.5M,84.5K,135,511,999,,https://www.tiktok.com/@vietthienthu/video/7471607987413601544,7.216013116100839e+18,Valentina,3993 videos,DanielCaesar,False,['Beauty']
4968,vietthienthu,1.1M,34.4M,7473866652904344850,tá»¥i mÃ¬nh lÃ  ngÆ°á»i láº¡nh lÃ¹ng.,2025-02-21 20:39:43+07:00,2025-06-26 08:48:48+07:00,00:15,4M,297.7K,821,8601,8070,,https://www.tiktok.com/@vietthienthu/video/7473866652904344850,7.445975351378841e+18,ì¤ë¦¬ì§ë ì¬ì´ë - ë¤ì°,3089 videos,dx.uaeo,False,['Beauty']
4969,vietthienthu,1.1M,34.4M,7473866652904344850,tụi mình là người lạnh lùng.,2025-02-21 20:39:43+07:00,2025-06-27 19:49:10+07:00,00:15,4M,297.7K,821,8601,8069,,https://www.tiktok.com/@vietthienthu/video/7473866652904344850,7.445975351378841e+18,오리지널 사운드 - 다연,3070 videos,dx.uaeo,False,['Beauty']
4970,vietthienthu,1.1M,34.4M,7473866652904344850,tụi mình là người lạnh lùng.,2025-02-21 20:39:43+07:00,2025-06-28 22:16:44+07:00,00:15,4M,297.7K,821,8602,8068,,https://www.tiktok.com/@vietthienthu/video/7473866652904344850,7.445975351378841e+18,오리지널 사운드 - 다연,3059 videos,dx.uaeo,False,['Beauty']
4971,vietthienthu,1.1M,34.4M,7475705598047194386,nÃ´ lá» tá»± thÃ¢n,2025-02-26 19:35:46+07:00,2025-06-26 08:48:30+07:00,00:21,1.3M,76.8K,180,4097,2079,,https://www.tiktok.com/@vietthienthu/video/7475705598047194386,7.471122694117821e+18,nháº¡c ná»n - Má»t mÃ¬nh,1933 videos,LOANH QUANH,False,['Beauty']
4972,vietthienthu,1.1M,34.4M,7475705598047194386,nô lệ tự thân,2025-02-26 19:35:46+07:00,2025-06-27 19:48:57+07:00,00:21,1.3M,76.8K,179,4097,2080,,https://www.tiktok.com/@vietthienthu/video/7475705598047194386,7.471122694117821e+18,nhạc nền - Một mình,1927 videos,LOANH QUANH,False,['Beauty']
4973,vietthienthu,1.1M,34.4M,7475705598047194386,nô lệ tự thân,2025-02-26 19:35:46+07:00,2025-06-28 22:16:21+07:00,00:21,1.3M,76.8K,179,4097,2080,,https://www.tiktok.com/@vietthienthu/video/7475705598047194386,7.471122694117821e+18,nhạc nền - Một mình,1927 videos,LOANH QUANH,False,['Beauty']
4974,vietthienthu,1.1M,34.4M,7519911038997859592,100 cuoc goi den nsx khi nao co phan moi,2025-06-25 22:35:27+07:00,2025-06-26 08:42:38+07:00,01:03,43.1K,2929,30,76,63,,https://www.tiktok.com/@vietthienthu/video/7519911038997859592,6.974451099088456e+18,Classic classical gymnopedie solo piano(1034554),285.2K videos,,False,['Beauty']
4975,vietthienthu,1.1M,34.4M,7519911038997859592,100 cuoc goi den nsx khi nao co phan moi,2025-06-25 22:35:27+07:00,2025-06-27 19:44:00+07:00,01:03,177.3K,11.6K,62,329,317,,https://www.tiktok.com/@vietthienthu/video/7519911038997859592,6.974451099088456e+18,Classic classical gymnopedie solo piano(1034554),290K videos,,False,['Beauty']
4976,vietthienthu,1.1M,34.4M,7519911038997859592,100 cuoc goi den nsx khi nao co phan moi,2025-06-25 22:35:27+07:00,2025-06-28 22:08:28+07:00,01:03,208.1K,13.3K,69,360,372,,https://www.tiktok.com/@vietthienthu/video/7519911038997859592,6.974451099088456e+18,Classic classical gymnopedie solo piano(1034554),293.3K videos,,False,['Beauty']
4977,vuhabangbang,2906,211.9K,7510585247914822919,Golden hour cá»§a Äáº£o ngá»c,2025-05-31 19:26:37+07:00,2025-06-26 10:53:06+07:00,00:07,2332,74,1,1,1,"phuquoc, phuquocisland, goldenhour, sunset, beach",https://www.tiktok.com/@vuhabangbang/video/7510585247914822919,7.112211925865433e+18,golden hour,505.1K videos,JVKE,False,['Beauty']
4978,vuhabangbang,2920,212.3K,7510585247914822919,Golden hour của đảo ngọc,2025-05-31 19:26:37+07:00,2025-06-27 22:23:01+07:00,00:07,2348,75,1,1,1,"phuquoc, phuquocisland, goldenhour, sunset, beach",https://www.tiktok.com/@vuhabangbang/video/7510585247914822919,7.112211925865433e+18,golden hour,505.5K videos,JVKE,False,['Beauty']
4979,vuhabangbang,2928,212.5K,7510585247914822919,Golden hour của đảo ngọc,2025-05-31 19:26:37+07:00,2025-06-29 02:32:55+07:00,00:07,2367,75,1,1,1,"phuquoc, phuquocisland, goldenhour, sunset, beach",https://www.tiktok.com/@vuhabangbang/video/7510585247914822919,7.112211925865433e+18,golden hour,505.8K videos,JVKE,False,['Beauty']
4980,vuhabangbang,2906,211.9K,7510866177074220306,CÃ³ thá» lÃ  sÄ© tá»i cuá»i Äá»i rá»i ð,2025-06-01 13:36:46+07:00,2025-06-26 10:52:52+07:00,0,5415,812,10,10,24,"sunset, beach, summer",https://www.tiktok.com/@vuhabangbang/photo/7510866177074220306,7.231759261151366e+18,original sound - jhonriel vhope kiat forlyp,241K videos,jhonriel vhope kiat forlyp,False,['Beauty']
4981,vuhabangbang,2920,212.3K,7510866177074220306,Có thể là sĩ tới cuối đời rồi 😌,2025-06-01 13:36:46+07:00,2025-06-27 22:22:44+07:00,0,5426,812,10,10,24,"sunset, beach, summer",https://www.tiktok.com/@vuhabangbang/photo/7510866177074220306,7.231759261151366e+18,original sound - jhonriel vhope kiat forlyp,241.7K videos,jhonriel vhope kiat forlyp,False,['Beauty']
4982,vuhabangbang,2928,212.5K,7510866177074220306,Có thể là sĩ tới cuối đời rồi 😌,2025-06-01 13:36:46+07:00,2025-06-29 02:32:39+07:00,0,5445,813,10,10,24,"sunset, beach, summer",https://www.tiktok.com/@vuhabangbang/photo/7510866177074220306,7.231759261151366e+18,original sound - jhonriel vhope kiat forlyp,242.2K videos,jhonriel vhope kiat forlyp,False,['Beauty']
4983,vuhabangbang,2906,211.9K,7510941634654260488,"ðÄáº£o PhÃº Quá»c, Viá»t Nam",2025-06-01 18:29:35+07:00,2025-06-26 10:52:39+07:00,00:16,2812,126,1,3,4,"phuquoc, phuquocisland",https://www.tiktok.com/@vuhabangbang/video/7510941634654260488,7.357130469143596e+18,original sound,189.4K videos,xxtristanxo,False,['Beauty']
4984,vuhabangbang,2920,212.3K,7510941634654260488,"📍đảo Phú Quốc, Việt Nam",2025-06-01 18:29:35+07:00,2025-06-27 22:22:30+07:00,00:16,2843,126,1,3,4,"phuquoc, phuquocisland",https://www.tiktok.com/@vuhabangbang/video/7510941634654260488,7.357130469143596e+18,original sound,190.6K videos,xxtristanxo,False,['Beauty']
4985,vuhabangbang,2928,212.5K,7510941634654260488,"📍đảo Phú Quốc, Việt Nam",2025-06-01 18:29:35+07:00,2025-06-29 02:32:22+07:00,00:16,2882,126,1,3,4,"phuquoc, phuquocisland",https://www.tiktok.com/@vuhabangbang/video/7510941634654260488,7.357130469143596e+18,original sound,191.9K videos,xxtristanxo,False,['Beauty']
4986,vuhabangbang,2906,211.9K,7511246204030831879,,2025-06-02 14:11:28+07:00,2025-06-26 10:52:23+07:00,0,874,16,0,Share,1,,https://www.tiktok.com/@vuhabangbang/photo/7511246204030831879,7.448898103739977e+18,original sound - urfavmusic,323.8K videos,urfavmusicð´,False,['Beauty']
4987,vuhabangbang,2920,212.3K,7511246204030831879,,2025-06-02 14:11:28+07:00,2025-06-27 22:22:14+07:00,0,879,16,0,Share,1,,https://www.tiktok.com/@vuhabangbang/photo/7511246204030831879,7.448898103739977e+18,original sound - urfavmusic,323.6K videos,urfavmusic🅴,False,['Beauty']
4988,vuhabangbang,2928,212.5K,7511246204030831879,,2025-06-02 14:11:28+07:00,2025-06-29 02:32:06+07:00,0,889,16,0,Share,1,,https://www.tiktok.com/@vuhabangbang/photo/7511246204030831879,7.448898103739977e+18,original sound - urfavmusic,323.6K videos,urfavmusic🅴,False,['Beauty']
4989,vuhabangbang,2906,211.9K,7519721147391331592,CÃ³ láº½ lÃ  sáº½ lÃ m 1 cÃ¡i layout makeup giá»ng váº­y ð,2025-06-25 10:18:34+07:00,2025-06-26 10:47:13+07:00,0,712,26,0,Share,0,,https://www.tiktok.com/@vuhabangbang/photo/7519721147391331592,7.482856022859075e+18,Mask Off Orchestra Version,100.6K videos,Lyricsb_b,False,['Beauty']
4990,vuhabangbang,2920,212.3K,7519721147391331592,Có lẽ là sẽ làm 1 cái layout makeup giống vậy 😌,2025-06-25 10:18:34+07:00,2025-06-27 22:16:20+07:00,0,833,27,2,1,0,,https://www.tiktok.com/@vuhabangbang/photo/7519721147391331592,7.482856022859075e+18,Mask Off Orchestra Version,110.8K videos,Lyricsb_b,False,['Beauty']
4991,vuhabangbang,2928,212.5K,7519721147391331592,Có lẽ là sẽ làm 1 cái layout makeup giống vậy 😌,2025-06-25 10:18:34+07:00,2025-06-29 02:26:04+07:00,0,902,28,2,1,0,,https://www.tiktok.com/@vuhabangbang/photo/7519721147391331592,7.482856022859075e+18,Mask Off Orchestra Version,117.9K videos,Lyricsb_b,False,['Beauty']
4992,vyiiee03,2306,30.4K,7400259201622117650,quá ưng luôn ấy,2024-08-07 12:05:13+07:00,2025-06-24 21:16:12+07:00,00:00,633,31,13,27,2,"honeybeauty, cushion",https://www.tiktok.com/@vyiiee03/video/7400259201622117650,7.381102979409038e+18,Em của ngày hôm qua PSVN remix Sơn Tùng MTp,32.3K videos,PHÁP SƯ VIỆT NAM,False,['beauty']
4993,vyiiee03,2306,30.4K,7400259201622117650,quá ưng luôn ấy,2024-08-07 12:05:13+07:00,2025-06-25 15:11:28+07:00,00:00,633,31,13,27,2,"honeybeauty, cushion",https://www.tiktok.com/@vyiiee03/video/7400259201622117650,7.381102979409038e+18,Em của ngày hôm qua PSVN remix Sơn Tùng MTp,32.3K videos,PHÁP SƯ VIỆT NAM,False,['beauty']
4994,vyiiee03,2304,30.4K,7400259201622117650,quá ưng luôn ấy,2024-08-07 12:05:13+07:00,2025-06-26 21:46:44+07:00,00:00,633,31,13,27,2,"honeybeauty, cushion",https://www.tiktok.com/@vyiiee03/video/7400259201622117650,7.381102979409038e+18,Em của ngày hôm qua PSVN remix Sơn Tùng MTp,32.3K videos,PHÁP SƯ VIỆT NAM,False,['beauty']
4995,vyiiee03,2306,30.4K,7400372024243227911,mi siu tự nhiên gắn trong 5s,2024-08-07 19:23:01+07:00,2025-06-24 21:15:54+07:00,00:00,592,45,30,33,4,"migia, wosado, migianamcham",https://www.tiktok.com/@vyiiee03/video/7400372024243227911,7.323214101538409e+18,nhạc nền - 𝟎 𝟓 𝟎 𝟕,308 videos,Sad Love,False,['beauty']
4996,vyiiee03,2306,30.4K,7400372024243227911,mi siu tự nhiên gắn trong 5s,2024-08-07 19:23:01+07:00,2025-06-25 15:11:13+07:00,00:00,592,45,30,33,4,"migia, wosado, migianamcham",https://www.tiktok.com/@vyiiee03/video/7400372024243227911,7.323214101538409e+18,nhạc nền - 𝟎 𝟓 𝟎 𝟕,307 videos,Sad Love,False,['beauty']
4997,vyiiee03,2304,30.4K,7400372024243227911,mi siu tự nhiên gắn trong 5s,2024-08-07 19:23:01+07:00,2025-06-26 21:46:25+07:00,00:00,592,45,30,33,4,"migia, wosado, migianamcham",https://www.tiktok.com/@vyiiee03/video/7400372024243227911,7.323214101538409e+18,nhạc nền - 𝟎 𝟓 𝟎 𝟕,304 videos,Quỳnh nguyễn Store,False,['beauty']
4998,vyiiee03,2306,30.4K,7402132830169353479,quá mê em này lunn,2024-08-12 13:15:51+07:00,2025-06-24 21:15:37+07:00,00:00,2013,45,16,35,4,"sonduong, dhc",https://www.tiktok.com/@vyiiee03/video/7402132830169353479,7.361466308196535e+18,Anh là ai anh từ đâu đến đây Cover,14 videos,Quỳnh Ngọc Trần,False,['beauty']
4999,vyiiee03,2306,30.4K,7402132830169353479,quá mê em này lunn,2024-08-12 13:15:51+07:00,2025-06-25 15:10:59+07:00,00:00,2013,45,16,35,4,"sonduong, dhc",https://www.tiktok.com/@vyiiee03/video/7402132830169353479,7.361466308196535e+18,Anh là ai anh từ đâu đến đây Cover,14 videos,Quỳnh Ngọc Trần,False,['beauty']
5000,vyiiee03,2304,30.4K,7402132830169353479,quá mê em này lunn,2024-08-12 13:15:51+07:00,2025-06-26 21:46:05+07:00,00:00,2013,45,16,35,4,"sonduong, dhc",https://www.tiktok.com/@vyiiee03/video/7402132830169353479,7.361466308196535e+18,Anh là ai anh từ đâu đến đây Cover,14 videos,Quỳnh Ngọc Trần,False,['beauty']
5001,vyiiee03,2306,30.4K,7402489490494835975,rất đáng thử bản nâng cấp này nha,2024-08-13 12:19:52+07:00,2025-06-24 21:15:18+07:00,00:00,683,28,17,30,2,"lanbena, kemchongnang",https://www.tiktok.com/@vyiiee03/video/7402489490494835975,7.398562310270258e+18,nhạc nền - thh,279 videos,thh,False,['beauty']
5002,vyiiee03,2306,30.4K,7402489490494835975,rất đáng thử bản nâng cấp này nha,2024-08-13 12:19:52+07:00,2025-06-25 15:10:45+07:00,00:00,683,28,17,30,2,"lanbena, kemchongnang",https://www.tiktok.com/@vyiiee03/video/7402489490494835975,7.398562310270258e+18,nhạc nền - thh,279 videos,thh,False,['beauty']
5003,vyiiee03,2304,30.4K,7402489490494835975,rất đáng thử bản nâng cấp này nha,2024-08-13 12:19:52+07:00,2025-06-26 21:45:46+07:00,00:00,683,28,17,30,2,"lanbena, kemchongnang",https://www.tiktok.com/@vyiiee03/video/7402489490494835975,7.398562310270258e+18,nhạc nền - thh,278 videos,thh,False,['beauty']
5004,vyiiee03,2306,30.4K,7403391360604114194,chân ái cho da mụnnn nè,2024-08-15 22:39:35+07:00,2025-06-24 21:14:57+07:00,00:00,802,32,0,30,4,"tambietmunphiensau7ngay, tramtracica, bha, beauty",https://www.tiktok.com/@vyiiee03/video/7403391360604114194,7.397228278043414e+18,nhạc nền - ND Music🎧,172.5K videos,ND Music🎧,False,['beauty']
5005,vyiiee03,2306,30.4K,7403391360604114194,chân ái cho da mụnnn nè,2024-08-15 22:39:35+07:00,2025-06-25 15:10:30+07:00,00:00,802,32,0,30,4,"tambietmunphiensau7ngay, tramtracica, bha, beauty",https://www.tiktok.com/@vyiiee03/video/7403391360604114194,7.397228278043414e+18,nhạc nền - ND Music🎧,172.4K videos,ND Music🎧,False,['beauty']
5006,vyiiee03,2304,30.4K,7403391360604114194,chân ái cho da mụnnn nè,2024-08-15 22:39:35+07:00,2025-06-26 21:45:27+07:00,00:00,802,32,0,30,4,"tambietmunphiensau7ngay, tramtracica, bha, beauty",https://www.tiktok.com/@vyiiee03/video/7403391360604114194,7.397228278043414e+18,nhạc nền - ND Music🎧,172.2K videos,ND Music🎧,False,['beauty']
5007,vzy0501,162K,5.5M,7419555190325382420,,2024-09-28 12:03:30+07:00,2025-06-25 02:22:03+07:00,00:15,42.1K,3834,25,72,419,"capcut, study, studytok, vibe, xuhuong",https://www.tiktok.com/@vzy0501/video/7419555190325382420,7.369891578011389e+18,original sound - yada,28 videos,อั๊ยจัง,False,['tech_and_household']
5008,vzy0501,162K,5.5M,7419555190325382420,,2024-09-28 12:03:30+07:00,2025-06-26 00:23:25+07:00,00:00,42.1K,3835,25,72,419,"capcut, study, studytok, vibe, xuhuong",https://www.tiktok.com/@vzy0501/video/7419555190325382420,7.369891578011389e+18,original sound - yada,29 videos,อั๊ยจัง,False,['tech_and_household']
5009,vzy0501,162.1K,5.5M,7419555190325382420,,2024-09-28 12:03:30+07:00,2025-06-27 01:28:00+07:00,00:15,42.2K,3835,25,73,419,"capcut, study, studytok, vibe, xuhuong",https://www.tiktok.com/@vzy0501/video/7419555190325382420,7.369891578011389e+18,original sound - yada,29 videos,อั๊ยจัง,False,['tech_and_household']
5010,vzy0501,162K,5.5M,7425206695606881556,studytimelapse |07-10-24|,2024-10-13 17:34:14+07:00,2025-06-25 02:21:52+07:00,00:37,88K,16.5K,117,371,2171,"study, studytok, vibe, xuhuong",https://www.tiktok.com/@vzy0501/video/7425206695606881556,7.214235640157638e+18,hotline bling,368.3K videos,hellaxgay,False,['tech_and_household']
5011,vzy0501,162K,5.5M,7425206695606881556,studytimelapse |07-10-24|,2024-10-13 17:34:14+07:00,2025-06-26 00:23:14+07:00,00:00,88.1K,16.5K,117,371,2174,"study, studytok, vibe, xuhuong",https://www.tiktok.com/@vzy0501/video/7425206695606881556,7.214235640157638e+18,hotline bling,368.5K videos,hellaxgay,False,['tech_and_household']
5012,vzy0501,162.1K,5.5M,7425206695606881556,studytimelapse |07-10-24|,2024-10-13 17:34:14+07:00,2025-06-27 01:27:49+07:00,00:37,88.2K,16.5K,117,371,2175,"study, studytok, vibe, xuhuong",https://www.tiktok.com/@vzy0501/video/7425206695606881556,7.214235640157638e+18,hotline bling,368.6K videos,hellaxgay,False,['tech_and_household']
5013,vzy0501,162K,5.5M,7440634151625067796,studytimelapse |23-11-24|,2024-11-24 07:20:38+07:00,2025-06-25 02:21:42+07:00,00:13,31.2K,2343,43,37,270,"study, studytok, vibe, xuhuong",https://www.tiktok.com/@vzy0501/video/7440634151625067796,7.00327674522272e+18,this is what falling in love feels like,205.3K videos,JVKE,False,['tech_and_household']
